,_unit_id,civilians,militants_terrorists_insurgents,security_forces,districtmatch,eventid,report_date,state_full,svmlabel1,svmlabel1prob,verb
25927,711627330,,2.0,,srinagar,335050,09-07-2013,Jammu and Kashmir,terrorist,0.990713871,arrested
25928,711627331,0.0,3.0,0.0,sonitpur,335134,09-08-2013,Assam,terrorist,0.996805827,arrested
25929,711627332,2.0,2.0,0.0,shopian,335151,09-09-2013,Jammu and Kashmir,terrorist,0.943159482,killed
25930,711627333,5.0,0.0,9.0,pulwama,335154,09-09-2013,Jammu and Kashmir,civilian,0.526768751,injured
25931,711627334,0.0,2.0,0.0,kokrajhar,335160,09-09-2013,Assam,terrorist,0.993383921,killed
25932,711627335,2.0,0.0,0.0,sonitpur,335161,09-09-2013,Assam,civilian,0.66145953,injured
25933,711627336,0.0,1.0,0.0,bargarh,335184,09-09-2013,Orissa,terrorist,0.999998921,killed
25934,711627337,22.0,0.0,0.0,east khasi hills,335198,09-09-2013,Meghalaya,civilian,0.8765299440000001,arrested
25935,711627338,0.0,2.0,0.0,pune,335211,09-09-2013,,civilian,0.9753800859999999,arrested
25936,711627339,1.0,0.0,0.0,malkangiri,335261,09-10-2013,Orissa,civilian,0.838656215,killed
25937,711627340,0.0,1.0,0.0,west singhbhum,335278,09-10-2013,Jharkhand,terrorist,0.958311626,arrested
25938,711627341,0.0,3.0,0.0,dimapur,335284,09-10-2013,Nagaland,civilian,0.61059118,arrested
25939,711627342,0.0,3.0,0.0,dimapur,335287,09-10-2013,Nagaland,terrorist,0.995329389,arrested
25940,711627343,0.0,2.0,0.0,dimapur,335289,09-10-2013,Nagaland,civilian,0.8262206240000001,arrested
25941,711627344,0.0,1.0,0.0,peren,335291,09-10-2013,Nagaland,terrorist,0.978395213,arrested
25942,711627345,0.0,1.0,0.0,thoubal,335293,09-10-2013,Manipur,terrorist,0.996503337,arrested
25943,711627346,0.0,1.0,0.0,thoubal,335295,09-10-2013,Manipur,terrorist,0.9994712659999999,arrested
25944,711627347,0.0,1.0,0.0,imphal east,335297,09-10-2013,Manipur,terrorist,0.988790343,arrested
25945,711627348,0.0,1.0,0.0,imphal west,335298,09-10-2013,Manipur,civilian,0.534931697,arrested
25946,711627349,0.0,1.0,0.0,mumbai,335327,09-10-2013,Maharashtra,civilian,0.707255539,arrested
25947,711627350,,6.0,,churachandpur,335384,09-11-2013,Manipur,terrorist,0.977687395,surrendered
25948,711627351,0.0,3.0,0.0,dima hasao,335394,09-11-2013,Assam,terrorist,0.981594857,arrested
25949,711627352,,2.0,2.0,shopian,335409,09-11-2013,,terrorist,0.947786751,killed
25950,711627353,2.0,0.0,0.0,shopian,335460,09-12-2013,Jammu and Kashmir,civilian,0.7795220359999999,injured
25951,711627354,0.0,2.0,0.0,shopian,335461,09-12-2013,Jammu and Kashmir,terrorist,0.943159482,killed
25952,711627355,0.0,1.0,0.0,rayagada,335462,09-12-2013,Orissa,terrorist,0.999998968,killed
25953,711627356,0.0,13.0,0.0,east khasi hills,335505,09-12-2013,Meghalaya,civilian,0.95178021,arrested
25954,711627357,0.0,2.0,0.0,lohit,335528,09-12-2013,Arunachal Pradesh,terrorist,0.998912081,arrested
25955,711627358,0.0,9.0,0.0,dharmapuri,335619,9/13/13,,civilian,0.774558953,arrested
25956,711627359,1.0,0.0,0.0,dharmapuri,335620,9/13/13,,civilian,0.949841005,killed
25957,711627360,0.0,2.0,2.0,shopian,335636,9/13/13,,terrorist,0.943159482,killed
25958,711627361,0.0,14.0,0.0,malkangiri,335680,9/14/13,Orissa,terrorist,0.999998873,killed
25959,711627362,9.0,,,imphal west,335684,9/14/13,Manipur,civilian,0.778788397,killed
25960,711627363,11.0,0.0,0.0,imphal west,335684,9/14/13,Manipur,civilian,0.7795220359999999,injured
25961,711627364,1.0,0.0,0.0,imphal east,335688,9/14/13,Manipur,civilian,0.949641856,injured
25962,711627365,0.0,6.0,0.0,churachandpur,335692,9/14/13,Manipur,civilian,0.545907768,surrendered
25963,711627366,,6.0,,churachandpur,335692,9/14/13,Manipur,terrorist,0.9999996959999999,arrested
25964,711627367,,1.0,,imphal east,335696,9/14/13,Manipur,terrorist,0.985163621,arrested
25965,711627368,0.0,1.0,0.0,kokrajhar,335815,9/16/13,Assam,terrorist,0.994257097,killed
25966,711627369,0.0,1.0,0.0,goalpara,335816,9/16/13,Assam,terrorist,0.999264167,killed
25967,711627370,0.0,1.0,0.0,imphal east,335867,9/16/13,Manipur,terrorist,0.994624987,arrested
25968,711627371,0.0,1.0,0.0,imphal east,335868,9/16/13,Manipur,terrorist,0.99696603,arrested
25969,711627372,0.0,1.0,0.0,shopian,335877,9/16/13,Jammu and Kashmir,civilian,0.895373713,killed
25970,711627373,2.0,2.0,0.0,shopian,335878,9/16/13,Jammu and Kashmir,terrorist,0.943159482,killed
25971,711627374,1.0,0.0,0.0,west garo hills,335879,9/16/13,Meghalaya,civilian,0.707058717,injured
25972,711627375,0.0,4.0,0.0,east champaran,335897,9/16/13,Bihar,terrorist,0.9999997740000001,arrested
25973,711627376,0.0,1.0,0.0,bokaro,335901,9/16/13,Jharkhand,terrorist,0.999999482,arrested
25974,711627377,0.0,25.0,0.0,west garo hills,335946,9/17/13,,civilian,0.9204431209999999,arrested
25975,711627378,0.0,3.0,0.0,gurdaspur,335968,9/17/13,Punjab,terrorist,0.9792185259999999,arresting
25976,711627379,3.0,0.0,0.0,surat,335970,9/17/13,Gujarat,civilian,0.92998946,arrested
25977,711627380,,13.0,,malkangiri,335991,9/17/13,Orissa,terrorist,0.976245624,killed
25978,711627381,1.0,0.0,0.0,east khasi hills,336095,9/18/13,Meghalaya,civilian,0.6843346309999999,injured
25979,711627382,0.0,2.0,0.0,baramulla,336097,9/18/13,Jammu and Kashmir,terrorist,0.994979425,killed
25980,711627383,1.0,0.0,0.0,shopian,336100,9/18/13,Jammu and Kashmir,civilian,0.895373713,killed
25981,711627384,1.0,0.0,1.0,poonch,336117,9/18/13,Jammu and Kashmir,security,0.879020637,injuring
25982,711627385,1.0,0.0,0.0,dimapur,336131,9/18/13,Nagaland,civilian,0.895373713,arrested
25983,711627386,1.0,0.0,0.0,visakhapatnam,336132,9/18/13,,civilian,0.9550121770000001,arrested
25984,711627387,0.0,1.0,0.0,varanasi,336155,9/18/13,,civilian,0.7068617509999999,arrested
25985,711627388,0.0,1.0,1.0,bijapur,336187,9/19/13,,terrorist,0.99999976,killed
25986,711627389,0.0,1.0,0.0,ukhrul,336197,9/19/13,Manipur,civilian,0.9301778709999999,killed
25987,711627390,0.0,2.0,0.0,imphal west,336201,9/19/13,Manipur,public,0.552891268,arrested
25988,711627391,0.0,1.0,0.0,srinagar,336223,9/19/13,Jammu and Kashmir,civilian,0.910848915,arrested
25989,711627392,0.0,5.0,0.0,sheohar,336239,9/19/13,Bihar,terrorist,0.9772342190000001,arrested
25990,711627393,,1.0,,chirang,336244,9/19/13,Assam,terrorist,0.897986636,arrested
25991,711627394,,1.0,,koraput,336262,9/19/13,Orissa,terrorist,0.8890214740000001,surrendered
25992,711627395,0.0,13.0,0.0,malkangiri,336272,9/19/13,Orissa,terrorist,0.9763175820000001,killed
25993,711627396,0.0,13.0,0.0,malkangiri,336272,9/19/13,Orissa,civilian,0.906220327,killing
25994,711627397,,8.0,,malkangiri,336274,9/19/13,Orissa,civilian,0.837906072,killed
25995,711627398,1.0,0.0,0.0,kohima,336371,9/20/13,Nagaland,civilian,0.9268093629999999,injured
25996,711627399,0.0,2.0,0.0,dimapur,336375,9/20/13,Nagaland,terrorist,0.629127035,arrested
25997,711627400,0.0,3.0,0.0,tamenglong,336385,9/20/13,Manipur,terrorist,0.9818183309999999,arrested
25998,711627401,1.0,0.0,0.0,gurgaon,336390,9/20/13,,civilian,0.939011622,arrested
25999,711627402,,1.0,,kanker,336391,9/20/13,,terrorist,0.9999986909999999,arrested
26000,711627403,0.0,1.0,0.0,malkangiri,336394,9/20/13,Orissa,terrorist,0.9995332570000001,arrested
26001,711627404,0.0,0.0,1.0,jamui,336479,9/21/13,Bihar,security,0.9889551409999999,killed
26002,711627405,0.0,2.0,0.0,srinagar,336512,9/21/13,Jammu and Kashmir,security,0.863742067,arrested
26003,711627406,0.0,0.0,8.0,srinagar,336512,9/21/13,Jammu and Kashmir,security,0.978977412,killed
26004,711627407,,,16.0,srinagar,336512,9/21/13,Jammu and Kashmir,civilian,0.7795220359999999,injured
26005,711627408,3.0,1.0,0.0,shopian,336513,9/21/13,Jammu and Kashmir,civilian,0.895373713,killed
26006,711627409,1.0,,,shopian,336514,9/21/13,Jammu and Kashmir,civilian,0.895373713,killed
26007,711627410,56.0,,,mumbai,336546,9/21/13,Maharashtra,civilian,0.707255539,killed
26008,711627411,0.0,0.0,0.0,west garo hills,336554,9/21/13,Meghalaya,civilian,0.822284199,arrested
26009,711627412,0.0,0.0,1.0,srinagar,336638,9/23/13,Jammu and Kashmir,civilian,0.895373713,killed
26010,711627413,,,1.0,srinagar,336638,9/23/13,Jammu and Kashmir,civilian,0.707255539,injured
26011,711627414,0.0,1.0,0.0,sonitpur,336677,9/23/13,Assam,terrorist,0.554721217,arrested
26012,711627415,0.0,1.0,0.0,koraput,336698,9/23/13,Orissa,terrorist,0.977449372,arrested
26013,711627416,0.0,1.0,0.0,sundergarh,336701,9/23/13,Orissa,terrorist,0.99999694,arrested
26014,711627417,0.0,1.0,0.0,kupwara,336773,9/24/13,Jammu and Kashmir,terrorist,0.9792185259999999,killed
26015,711627418,,1.0,,thoubal,336787,9/24/13,Manipur,terrorist,0.9999983379999999,arrested
26016,711627419,0.0,2.0,0.0,imphal west,336789,9/24/13,Manipur,terrorist,0.996214215,arrested
26017,711627420,0.0,1.0,0.0,imphal west,336794,9/24/13,Manipur,terrorist,0.996645165,arrested
26018,711627421,0.0,1.0,0.0,kohima,336795,9/24/13,Nagaland,terrorist,0.99302548,arrested
26019,711627422,0.0,6.0,0.0,malkangiri,336796,9/24/13,Orissa,terrorist,0.9999997740000001,surrendered
26020,711627423,,1.0,,koraput,336799,9/24/13,Orissa,terrorist,0.8113490590000001,arrested
26021,711627424,0.0,1.0,0.0,hyderabad,336830,9/24/13,Andhra Pradesh,civilian,0.7068617509999999,arrested
26022,711627425,15.0,0.0,0.0,hyderabad,336830,9/24/13,Andhra Pradesh,civilian,0.895373713,killed
26023,711627426,115.0,0.0,0.0,hyderabad,336830,9/24/13,Andhra Pradesh,civilian,0.7795220359999999,injured
26024,711627427,0.0,1.0,0.0,malda,336898,9/25/13,,civilian,0.7597750759999999,arrested
26025,711627428,0.0,2.0,0.0,kohima,336907,9/25/13,Nagaland,civilian,0.926373082,arrested
26026,711627429,0.0,2.0,0.0,garhwa,336925,9/25/13,Jharkhand,terrorist,0.999998505,arrested
26027,711627430,1.0,0.0,0.0,dantewada,336958,9/25/13,,civilian,0.707255539,arrested
26028,711627432,0.0,1.0,0.0,goalpara,337001,9/26/13,Assam,terrorist,0.999264167,killed
26029,711627433,0.0,3.0,0.0,kamrup,337004,9/26/13,Assam,civilian,0.964452845,arrested
26030,711627434,0.0,4.0,0.0,imphal west,337033,9/26/13,Manipur,terrorist,0.999999995,arrested
26031,711627435,0.0,0.0,0.0,imphal west,337035,9/26/13,Manipur,civilian,0.707255539,arrested
26032,711627436,0.0,1.0,0.0,imphal west,337036,9/26/13,Manipur,terrorist,0.998545406,arrested
26033,711627437,1.0,1.0,0.0,imphal east,337038,9/26/13,Manipur,terrorist,0.9839476509999999,arrested
26034,711627438,0.0,1.0,0.0,thoubal,337039,9/26/13,Manipur,terrorist,0.9988771790000001,arrested
26035,711627439,0.0,2.0,0.0,tirap,337043,9/26/13,Arunachal Pradesh,terrorist,0.998258433,arrested
26036,711627440,3.0,0.0,0.0,sangrur,337045,9/26/13,,civilian,0.907209768,arrested
26037,711627441,0.0,1.0,0.0,bijapur,337163,9/27/13,,terrorist,0.9995172529999999,arrested
26038,711627442,0.0,1.0,0.0,jaintia hills,337169,9/27/13,Meghalaya,civilian,0.969543942,arrested
26039,711627443,0.0,1.0,0.0,west khasi hills,337170,9/27/13,Meghalaya,terrorist,0.988611032,arrested
26040,711627444,0.0,2.0,0.0,khammam,337182,9/27/13,Andhra Pradesh,civilian,0.645333546,arrested
26041,711627445,0.0,2.0,0.0,visakhapatnam,337185,9/27/13,Andhra Pradesh,terrorist,0.723184772,surrendered
26042,711627446,0.0,2.0,0.0,mumbai,337194,9/27/13,,civilian,0.603504233,arrested
26043,711627447,,2.0,,mumbai,337194,9/27/13,,civilian,0.7066646409999999,arrested
26044,711627448,0.0,2.0,0.0,kokrajhar,337254,9/28/13,Assam,terrorist,0.977216552,killed
26045,711627449,1.0,,,bongaigaon,337257,9/28/13,Assam,civilian,0.880346992,injured
26046,711627450,0.0,1.0,0.0,imphal east,337298,9/28/13,Manipur,civilian,0.645333546,arrested
26047,711627451,0.0,5.0,0.0,bijapur,337305,9/28/13,,terrorist,0.9999998309999999,arrested
26048,711627452,,1.0,,koraput,337310,9/28/13,Orissa,terrorist,0.999290983,arrested
26049,711627453,13.0,0.0,0.0,jammu,337354,9/28/13,,civilian,0.895373713,killed
26050,711627454,0.0,2.0,0.0,imphal west,337436,9/30/13,Manipur,civilian,0.559369996,arrested
26051,711627455,1.0,0.0,0.0,visakhapatnam,337440,9/30/13,,civilian,0.903880955,arrested
26052,711627456,0.0,4.0,0.0,kanker,337445,9/30/13,,terrorist,0.999999775,arrested
26053,711627457,0.0,3.0,0.0,koraput,337447,9/30/13,Orissa,terrorist,0.999999911,arrested
26054,711627458,,1.0,,koraput,337453,9/30/13,Orissa,terrorist,0.998826545,arrested
26055,711627459,0.0,2.0,0.0,garwah,337460,9/30/13,Jharkhand,terrorist,0.999105107,arrested
26056,711627460,0.0,1.0,0.0,kozhikode,337463,9/30/13,,civilian,0.991621161,arrested
26057,711627461,0.0,1.0,0.0,hyderabad,337464,9/30/13,,civilian,0.786564415,arrested
26058,711627462,0.0,1.0,0.0,kozhikode,337466,9/30/13,Kerala,civilian,0.959440941,arrested
26059,711627463,31.0,0.0,0.0,bastar,337468,9/30/13,,civilian,0.964040654,killed
26060,711627464,0.0,1.0,0.0,pune,337477,9/30/13,,civilian,0.707058717,killed
26061,711627465,,5.0,,khandwa,337529,10-01-2013,,civilian,0.880878353,arrested
26062,711627466,1.0,0.0,0.0,ri bhoi,337531,10-01-2013,Meghalaya,civilian,0.580415618,injured
26063,711627467,3.0,0.0,0.0,jammu,337543,10-01-2013,,civilian,0.9295492670000001,arrested
26064,711627468,0.0,3.0,0.0,bhopal,337544,10-01-2013,,civilian,0.836552638,arrested
26065,711627469,0.0,1.0,0.0,amritsar,337551,10-01-2013,Punjab,civilian,0.894048112,arrested
26066,711627470,0.0,1.0,0.0,morigaon,337689,10-03-2013,Assam,terrorist,0.9950029890000001,arrested
26067,711627471,2.0,0.0,0.0,pune,337710,10-03-2013,Maharashtra,terrorist,0.560546268,arrested
26068,711627472,0.0,0.0,,pune,337711,10-03-2013,Maharashtra,civilian,0.707255539,arrested
26069,711627473,,1.0,,west singhbhum,337714,10-03-2013,Jharkhand,terrorist,0.9999993540000001,arrested
26070,711627474,4.0,4.0,0.0,kupwara,337723,10-03-2013,,civilian,0.738878404,killed
26071,711627475,0.0,0.0,0.0,khandwa,337773,10-03-2013,,civilian,0.704898065,kill
26072,711627476,0.0,2.0,0.0,kupwara,337809,10-04-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
26073,711627477,0.0,1.0,0.0,dimapur,337862,10-04-2013,Nagaland,terrorist,0.8081047990000001,arrested
26074,711627478,0.0,1.0,0.0,imphal east,337866,10-04-2013,Manipur,terrorist,0.997105138,arrested
26075,711627479,0.0,1.0,0.0,thoubal,337867,10-04-2013,Manipur,terrorist,0.9929738690000001,arrested
26076,711627480,1.0,0.0,0.0,chandel,337869,10-04-2013,Manipur,civilian,0.7068617509999999,arrested
26077,711627481,0.0,1.0,0.0,changlang,337887,10-04-2013,Arunachal Pradesh,terrorist,0.7844543359999999,arrested
26078,711627482,0.0,1.0,0.0,imphal west,338047,10-05-2013,Manipur,terrorist,0.995747508,arrested
26079,711627483,3.0,3.0,0.0,lohit,338048,10-05-2013,Arunachal Pradesh,civilian,0.707255539,arrested
26080,711627484,,1.0,,east khasi hills,338051,10-05-2013,Meghalaya,civilian,0.920055023,arrested
26081,711627485,0.0,12.0,0.0,malkangiri,338057,10-05-2013,Orissa,security,0.9910224740000001,surrendered
26082,711627486,0.0,0.0,0.0,malkangiri,338058,10-05-2013,Orissa,terrorist,0.9918844640000001,surrendered
26083,711627487,0.0,4.0,0.0,aurangabad,338104,10-05-2013,,civilian,0.7795220359999999,arrested
26084,711627488,0.0,2.0,0.0,chittoor,338208,10-07-2013,Andhra Pradesh,civilian,0.790074983,arrested
26085,711627489,0.0,1.0,0.0,kiphire,338221,10-07-2013,Nagaland,terrorist,0.9970782359999999,killed
26086,711627490,7.0,,,tamenglong,338222,10-07-2013,Manipur,public,0.41560407899999996,injured
26087,711627491,0.0,3.0,0.0,thoubal,338224,10-07-2013,Manipur,terrorist,0.997048022,arrested
26088,711627492,0.0,1.0,0.0,imphal west,338226,10-07-2013,Manipur,terrorist,0.984161712,arrested
26089,711627493,0.0,2.0,0.0,tamenglong,338229,10-07-2013,Manipur,terrorist,0.9976985270000001,arrested
26090,711627494,0.0,1.0,0.0,chandel,338235,10-07-2013,Manipur,terrorist,0.554721217,arrested
26091,711627495,,2.0,,koraput,338257,10-07-2013,Orissa,security,0.948771028,surrendered
26092,711627496,3.0,0.0,0.0,hyderabad,338270,10-07-2013,,civilian,0.895373713,arrested
26093,711627497,1.0,0.0,0.0,palamu,338399,10-08-2013,Jharkhand,civilian,0.8149756420000001,killed
26094,711627498,0.0,1.0,0.0,east khasi hills,338411,10-08-2013,Meghalaya,civilian,0.92014007,arrested
26095,711627499,0.0,4.0,0.0,kanker,338419,10-08-2013,,terrorist,0.999998921,arrested
26096,711627500,0.0,1.0,0.0,chirang,338422,10-08-2013,Assam,terrorist,0.9765695040000001,arrested
26097,711627501,0.0,1.0,0.0,tinsukia,338580,10-09-2013,Assam,terrorist,0.999998608,arrested
26098,711627502,0.0,1.0,0.0,tinsukia,338580,10-09-2013,Assam,civilian,0.707255539,injured
26099,711627503,,1.0,,north garo hills,338602,10-09-2013,,terrorist,0.98602712,arrested
26100,711627504,0.0,3.0,0.0,chandel,338631,10-09-2013,Manipur,terrorist,0.99754256,arrested
26101,711627505,,11.0,,malkangiri,338655,10-09-2013,Orissa,terrorist,0.9999994740000001,surrendered
26102,711627506,,1.0,,kamrup,338731,10-10-2013,Assam,terrorist,0.9976227209999999,killed
26103,711627507,0.0,3.0,0.0,dima hasao,338733,10-10-2013,Assam,terrorist,0.990273222,arrested
26104,711627508,,1.0,,dima hasao,338735,10-10-2013,Assam,terrorist,0.937766173,arrested
26105,711627509,1.0,1.0,0.0,narayanpur,338745,10-10-2013,,terrorist,0.999998921,killed
26106,711627510,1.0,,,vellore,338786,10-10-2013,Tamil Nadu,civilian,0.778042144,killed
26107,711627511,7.0,,,tamenglong,338807,10-10-2013,Manipur,civilian,0.816258668,injured
26108,711627512,0.0,1.0,0.0,mumbai,338976,10-11-2013,,civilian,0.479780864,arrested
26109,711627513,26.0,0.0,0.0,mumbai,338976,10-11-2013,,civilian,0.774558953,killing
26110,711627514,0.0,0.0,1.0,kupwara,339027,10-12-2013,Jammu and Kashmir,civilian,0.707058717,killed
26111,711627515,0.0,1.0,0.0,keonjhar,339060,10-12-2013,Orissa,terrorist,0.999401713,arrested
26112,711627516,0.0,1.0,0.0,keonjhar,339060,10-12-2013,Orissa,terrorist,0.947917435,arrested
26113,711627517,0.0,1.0,0.0,hyderabad,339068,10-12-2013,,terrorist,0.633222127,arrested
26114,711627518,1.0,1.0,,nizamabad,339072,10-12-2013,,civilian,0.707255539,killed
26115,711627519,0.0,1.0,0.0,hyderabad,339073,10-12-2013,,civilian,0.629676134,arrested
26116,711627520,0.0,0.0,0.0,kondagaon,339075,10-12-2013,,civilian,0.727867302,kill
26117,711627521,0.0,1.0,0.0,dibrugarh,339117,10/13/13,Assam,terrorist,0.999998926,killed
26118,711627522,0.0,0.0,1.0,dantewada,339164,10/14/13,,civilian,0.505970179,injured
26119,711627523,0.0,0.0,1.0,samba,339242,10/15/13,Jammu and Kashmir,security,0.946345118,injured
26120,711627524,0.0,2.0,0.0,kupwara,339256,10/15/13,Jammu and Kashmir,terrorist,0.9936236970000001,arrested
26121,711627525,0.0,1.0,0.0,bandipora,339260,10/15/13,Jammu and Kashmir,terrorist,0.896325845,arrested
26122,711627526,0.0,6.0,0.0,malkangiri,339322,10/16/13,Orissa,civilian,0.8149756420000001,surrendered
26123,711627527,0.0,1.0,0.0,malkangiri,339322,10/16/13,Orissa,security,0.915216803,killed
26124,711627528,0.0,0.0,1.0,poonch,339324,10/16/13,Jammu and Kashmir,security,0.9693756259999999,killed
26125,711627529,0.0,1.0,0.0,thiruvananthapuram,339370,10/16/13,Kerala,civilian,0.683758167,arrested
26126,711627530,0.0,1.0,0.0,kanker,339373,10/16/13,,terrorist,0.997631664,arrested
26127,711627531,0.0,0.0,3.0,gadchiroli,339410,10/17/13,Maharashtra,security,0.9987478059999999,killed
26128,711627532,0.0,1.0,0.0,gaya,339434,10/17/13,,terrorist,0.9999981179999999,arrested
26129,711627533,3.0,0.0,0.0,gaya,339435,10/17/13,,security,0.990869096,arrested
26130,711627534,3.0,0.0,1.0,tawang,339450,10/17/13,,security,0.978977412,arrested
26131,711627535,0.0,3.0,0.0,ladakh,339453,10/17/13,,civilian,0.689197272,arrested
26132,711627536,0.0,3.0,0.0,ladakh,339453,10/17/13,,civilian,0.741297585,arrested
26133,711627537,7.0,0.0,0.0,aurangabad,339474,10/18/13,Bihar,civilian,0.814858423,killing
26134,711627538,0.0,2.0,0.0,jammu,339497,10/18/13,Jammu and Kashmir,terrorist,0.444547927,killed
26135,711627539,,1.0,,ernakulam,339514,10/18/13,Kerala,civilian,0.692714576,arrested
26136,711627540,0.0,3.0,0.0,tamenglong,339566,10/19/13,Manipur,terrorist,0.997855623,arrested
26137,711627541,6.0,1.0,,aurangabad,339608,10/19/13,,civilian,0.684299642,killed
26138,711627542,1.0,0.0,0.0,samba,339637,10/20/13,Jammu and Kashmir,terrorist,0.546761292,killed
26139,711627543,,1.0,,samba,339639,10/20/13,Jammu and Kashmir,terrorist,0.864435359,arrested
26140,711627544,0.0,0.0,3.0,ukhrul,339655,10/21/13,,security,0.98272021,killed
26141,711627545,,0.0,,ukhrul,339655,10/21/13,,civilian,0.7795220359999999,injured
26142,711627546,0.0,0.0,3.0,ukhrul,339658,10/21/13,,security,0.9765368390000001,injured
26143,711627547,0.0,1.0,0.0,imphal west,339672,10/21/13,,terrorist,0.9980900420000001,arrested
26144,711627548,0.0,1.0,0.0,imphal west,339675,10/21/13,,terrorist,0.996914958,arrested
26145,711627549,2.0,0.0,0.0,jammu,339721,10/21/13,,civilian,0.91295698,arrested
26146,711627550,0.0,0.0,2.0,jammu,339791,10/22/13,Jammu and Kashmir,security,0.999999943,injuring
26147,711627551,1.0,0.0,0.0,kupwara,339800,10/22/13,Jammu and Kashmir,civilian,0.74247589,injuring
26148,711627552,5.0,0.0,0.0,gadchiroli,339829,10/22/13,Maharashtra,civilian,0.895373713,arrested
